# X-Filed	 Y-Field	Wavelength	X-Coord	Y-Coord	Rays-thru
# (min)	 (min)		(micron)		(mm)		 (mm)		%
-4.20	-1.18	0.54195		80.25645		110.54437		39.43
-4.20	-1.18	0.54356		0.00000		0.00000		0.00
-4.20	-1.18	0.54517		0.00000		0.00000		0.00
-4.20	-1.18	0.54678		0.00000		0.00000		0.00
-4.20	-1.18	0.54839		0.00000		0.00000		0.00
-4.20	-1.18	0.55000		0.00000		0.00000		0.00
-4.20	-1.03	0.31000		79.61343		-72.55151		85.80
-4.20	-1.03	0.31161		79.59455		-71.34077		86.12
-4.20	-1.03	0.31322		79.57596		-70.13021		87.07
-4.20	-1.03	0.31483		79.55766		-68.91979		87.38
-4.20	-1.03	0.31644		79.53966		-67.70952		87.38
-4.20	-1.03	0.31805		79.52195		-66.49937		87.70
-4.20	-1.03	0.31966		79.50454		-65.28935		87.70
-4.20	-1.03	0.32128		79.48714		-64.07895		88.01
-4.20	-1.03	0.32289		79.47034		-62.86919		88.01
-4.20	-1.03	0.32450		79.45385		-61.65950		88.01
-4.20	-1.03	0.32611		79.43765		-60.44987		88.33
-4.20	-1.03	0.32772		79.42176		-59.24029		88.33
