# X-Filed  Y-Field    Wavelength  X-Coord Y-Coord     Rays-thru
# (min)    (min)      (micron)    (mm)         (mm)           %
4.20    0.00    0.33970     -79.72089       -68.95933       87.38
4.20    0.00    0.34240     -79.69139       -66.93103       87.70
4.20    0.00    0.34510     -79.66268       -64.90299       88.01
4.20    0.00    0.34780     -79.63477       -62.87520       88.01
4.20    0.00    0.35050     -79.60766       -60.84759       88.01
4.20    0.00    0.35320     -79.58136       -58.82009       88.33
4.20    0.00    0.35590     -79.55589       -56.79268       88.96
4.20    0.00    0.35860     -79.53125       -54.76528       88.96
4.20    0.00    0.36130     -79.50744       -52.73783       88.96
4.20    0.00    0.36400     -79.48448       -50.71027       89.59
4.20    0.00    0.36670     -79.46238       -48.68256       89.91
4.20    0.00    0.36940     -79.44112       -46.65462       90.22
4.20    0.00    0.37210     -79.42073       -44.62637       90.54
4.20    0.00    0.37480     -79.40122       -42.59779       90.54
4.20    0.00    0.37750     -79.38257       -40.56879       90.54
4.20    0.00    0.38020     -79.36482       -38.53930       90.54
4.20    0.00    0.38290     -79.34794       -36.50926       90.85
4.20    0.00    0.38560     -79.33196       -34.47860       91.17
4.20    0.00    0.38830     -79.31687       -32.44726       91.48
4.20    0.00    0.39100     -79.30269       -30.41516       91.48
4.20    0.00    0.39370     -79.28941       -28.38222       91.80
4.20    0.00    0.39640     -79.27705       -26.34839       92.11
4.20    0.00    0.39910     -79.26559       -24.31359       91.80
4.20    0.00    0.40180     -79.25505       -22.27775       92.74
4.20    0.00    0.40450     -79.24543       -20.24080       92.43
4.20    0.00    0.40720     -79.23674       -18.20265       92.43
4.20    0.00    0.40990     -79.22898       -16.16324       92.43
4.20    0.00    0.41260     -79.22216       -14.12248       92.43
4.20    0.00    0.41530     -79.21626       -12.08032       92.43
4.20    0.00    0.41800     -79.21130       -10.03666       92.43
4.20    0.00    0.42070     -79.20727       -7.99144        92.43
4.20    0.00    0.42340     -79.20420       -5.94457        92.43
4.20    0.00    0.42610     -79.20206       -3.89597        92.74
4.20    0.00    0.42880     -79.20088       -1.84557        92.74
4.20    0.00    0.43150     -79.20065       0.20670     92.74
4.20    0.00    0.43420     -79.20137       2.26095     93.06
4.20    0.00    0.43690     -79.20304       4.31723     93.38
4.20    0.00    0.43960     -79.20567       6.37563     93.06
4.20    0.00    0.44230     -79.20926       8.43623     93.06
4.20    0.00    0.44500     -79.21380       10.49912        93.06
4.20    0.00    0.44770     -79.21931       12.56438        93.06
4.20    0.00    0.45040     -79.22578       14.63208        93.06
4.20    0.00    0.45310     -79.23322       16.70231        92.43
4.20    0.00    0.45580     -79.24161       18.77515        92.43
4.20    0.00    0.45850     -79.25098       20.85069        92.11
4.20    0.00    0.46120     -79.26130       22.92901        92.11
4.20    0.00    0.46390     -79.27260       25.01019        92.11
4.20    0.00    0.46660     -79.28484       27.09431        91.80
4.20    0.00    0.46930     -79.29806       29.18147        92.11
4.20    0.00    0.47200     -79.31225       31.27174        92.11
4.20    0.00    0.47470     -79.32741       33.36521        91.80
4.20    0.00    0.47740     -79.34352       35.46195        91.80
4.20    0.00    0.48010     -79.36060       37.56208        91.80
4.20    0.00    0.48280     -79.37863       39.66564        91.48
4.20    0.00    0.48550     -79.39763       41.77274        91.17
4.20    0.00    0.48820     -79.41759       43.88347        90.54
4.20    0.00    0.49090     -79.43850       45.99789        90.85
4.20    0.00    0.49360     -79.46036       48.11610        90.54
4.20    0.00    0.49630     -79.48317       50.23819        89.91
4.20    0.00    0.49900     -79.50692       52.36422        89.91
4.20    0.00    0.50170     -79.53161       54.49429        89.91
4.20    0.00    0.50440     -79.55723       56.62848        89.91
4.20    0.00    0.50710     -79.58378       58.76687        89.59
4.20    0.00    0.50980     -79.61126       60.90952        88.96
4.20    0.00    0.51250     -79.63965       63.05655        88.64
4.20    0.00    0.51520     -79.66894       65.20801        87.70
4.20    0.00    0.51790     -79.69913       67.36398        87.38
4.20    0.00    0.52060     -79.73021       69.52455        87.70
4.20    0.00    0.52330     -79.76217       71.68977        87.38
4.20    0.00    0.52600     -79.79500       73.85974        86.75
4.20    0.00    0.52870     -79.82869       76.03453        86.44
4.20    0.00    0.53140     -79.86320       78.21421        85.17
4.20    0.00    0.53410     -79.89856       80.39882        83.91
4.20    0.00    0.53680     -79.93473       82.58843        83.91
4.20    0.00    0.53950     -79.97169       84.78313        83.28
4.20    0.00    0.54220     -80.00942       86.98295        82.33
4.20    0.00    0.54490     -80.04792       89.18793        81.70
4.20    0.00    0.54760     -80.08715       91.39816        80.76
4.20    0.00    0.55030     -80.12708       93.61366        80.76
4.20    0.00    0.55300     -80.16770       95.83447        79.81
4.20    0.00    0.55570     -80.20899       98.06065        78.23
4.20    0.00    0.55840     -80.25090       100.29223       76.97
-4.20   0.38    0.31000     80.25990        -98.14445       77.29
-4.20   0.38    0.31270     80.22087        -96.10816       78.86
-4.20   0.38    0.31540     80.18237        -94.07259       80.13
-4.20   0.38    0.31810     80.14447        -92.03771       80.76
-4.20   0.38    0.32080     80.10717        -90.00354       81.39
-4.20   0.38    0.32350     80.07049        -87.97007       82.02
-4.20   0.38    0.32620     80.03445        -85.93724       82.02
-4.20   0.38    0.32890     79.99907        -83.90503       82.97
-4.20   0.38    0.33160     79.96434        -81.87344       83.60
-4.20   0.38    0.33430     79.93029        -79.84242       83.91
-4.20   0.38    0.33700     79.89694        -77.81193       84.23
-4.20   0.38    0.33970     79.86432        -75.78194       85.49
-4.20   0.38    0.34240     79.83241        -73.75243       85.80
-4.20   0.38    0.34510     79.80124        -71.72333       85.80
-4.20   0.38    0.34780     79.77082        -69.69464       87.07
-4.20   0.38    0.35050     79.74115        -67.66626       87.38
-4.20   0.38    0.35320     79.71227        -65.63820       87.70
-4.20   0.38    0.35590     79.68416        -63.61034       88.01
-4.20   0.38    0.35860     79.65685        -61.58270       88.01
-4.20   0.38    0.36130     79.63033        -59.55519       88.01
-4.20   0.38    0.36400     79.60461        -57.52775       88.96
-4.20   0.38    0.36670     79.57972        -55.50035       88.96
-4.20   0.38    0.36940     79.55565        -53.47291       88.96
-4.20   0.38    0.37210     79.53242        -51.44537       88.96
-4.20   0.38    0.37480     79.51002        -49.41769       89.59
-4.20   0.38    0.37750     79.48847        -47.38981       89.91
-4.20   0.38    0.38020     79.46778        -45.36165       90.22
-4.20   0.38    0.38290     79.44795        -43.33315       90.54
-4.20   0.38    0.38560     79.42898        -41.30426       90.54
-4.20   0.38    0.38830     79.41089        -39.27491       90.54
-4.20   0.38    0.39100     79.39368        -37.24503       90.85
-4.20   0.38    0.39370     79.37736        -35.21454       91.17
-4.20   0.38    0.39640     79.36192        -33.18340       91.48
-4.20   0.38    0.39910     79.34738        -31.15153       91.48
-4.20   0.38    0.40180     79.33373        -29.11886       91.48
-4.20   0.38    0.40450     79.32100        -27.08531       92.11
-4.20   0.38    0.40720     79.30917        -25.05082       91.80
-4.20   0.38    0.40990     79.29826        -23.01531       92.11
-4.20   0.38    0.41260     79.28826        -20.97872       92.43
-4.20   0.38    0.41530     79.27918        -18.94097       92.43
-4.20   0.38    0.41800     79.27102        -16.90198       92.43
-4.20   0.38    0.42070     79.26380        -14.86168       92.43
-4.20   0.38    0.42340     79.25752        -12.81999       92.43
-4.20   0.38    0.42610     79.25216        -10.77684       92.11
-4.20   0.38    0.42880     79.24773        -8.73216        92.43
-4.20   0.38    0.43150     79.24425        -6.68586        92.43
-4.20   0.38    0.43420     79.24171        -4.63787        92.43
-4.20   0.38    0.43690     79.24012        -2.58811        92.43
-4.20   0.38    0.43960     79.23948        -0.53650        92.74
-4.20   0.38    0.44230     79.23978        1.51705     93.06
-4.20   0.38    0.44500     79.24104        3.57259     93.06
-4.20   0.38    0.44770     79.24326        5.63023     92.74
-4.20   0.38    0.45040     79.24643        7.69004     93.06
-4.20   0.38    0.45310     79.25056        9.75210     93.06
-4.20   0.38    0.45580     79.25566        11.81649        93.06
-4.20   0.38    0.45850     79.26171        13.88329        93.06
-4.20   0.38    0.46120     79.26873        15.95259        92.43
-4.20   0.38    0.46390     79.27671        18.02447        92.43
-4.20   0.38    0.46660     79.28566        20.09901        92.11
-4.20   0.38    0.46930     79.29557        22.17630        92.11
-4.20   0.38    0.47200     79.30644        24.25640        92.11
-4.20   0.38    0.47470     79.31828        26.33943        91.80
-4.20   0.38    0.47740     79.33109        28.42545        91.80
-4.20   0.38    0.48010     79.34486        30.51455        92.11
-4.20   0.38    0.48280     79.35961        32.60681        91.80
-4.20   0.38    0.48550     79.37531        34.70232        91.48
-4.20   0.38    0.48820     79.39199        36.80116        91.48
-4.20   0.38    0.49090     79.40962        38.90343        91.48
-4.20   0.38    0.49360     79.42821        41.00919        90.85
-4.20   0.38    0.49630     79.44777        43.11854        90.54
-4.20   0.38    0.49900     79.46828        45.23155        90.54
-4.20   0.38    0.50170     79.48975        47.34832        90.22
-4.20   0.38    0.50440     79.51216        49.46893        89.91
-4.20   0.38    0.50710     79.53552        51.59346        89.91
-4.20   0.38    0.50980     79.55982        53.72198        89.91
-4.20   0.38    0.51250     79.58507        55.85460        89.91
-4.20   0.38    0.51520     79.61124        57.99138        89.27
-4.20   0.38    0.51790     79.63834        60.13239        88.96
-4.20   0.38    0.52060     79.66635        62.27775        88.64
-4.20   0.38    0.52330     79.69528        64.42751        87.70
-4.20   0.38    0.52600     79.72511        66.58175        87.38
-4.20   0.38    0.52870     79.75584        68.74056        87.38
-4.20   0.38    0.53140     79.78745        70.90399        87.07
-4.20   0.38    0.53410     79.81993        73.07216        86.75
-4.20   0.38    0.53680     79.85329        75.24510        86.44
-4.20   0.38    0.53950     79.88751        77.42290        84.86
-4.20   0.38    0.54220     79.92253        79.60562        83.91
-4.20   0.38    0.54490     79.95839        81.79334        83.91
-4.20   0.38    0.54760     79.99508        83.98609        83.28
-4.20   0.38    0.55030     80.03254        86.18394        82.97
-4.20   0.38    0.55300     80.07074        88.38697        81.70
-4.20   0.38    0.55570     80.10970        90.59520        80.76
-4.20   0.38    0.55840     80.14939        92.80869        80.76
-3.11   0.38    0.31000     59.56373        -99.01276       83.91
-3.11   0.38    0.31270     59.53272        -96.98007       85.17
-3.11   0.38    0.31540     59.50221        -94.94837       86.44
-3.11   0.38    0.31810     59.47221        -92.91764       87.07
-3.11   0.38    0.32080     59.44273        -90.88786       87.38
-3.11   0.38    0.32350     59.41377        -88.85898       87.70
-3.11   0.38    0.32620     59.38536        -86.83099       88.01
-3.11   0.38    0.32890     59.35750        -84.80386       88.33
-3.11   0.38    0.33160     59.33019        -82.77752       88.64
-3.11   0.38    0.33430     59.30345        -80.75196       89.27
-3.11   0.38    0.33700     59.27727        -78.72712       89.27
-3.11   0.38    0.33970     59.25168        -76.70296       90.22
-3.11   0.38    0.34240     59.22667        -74.67941       90.85
-3.11   0.38    0.34510     59.20227        -72.65648       91.80
-3.11   0.38    0.34780     59.17845        -70.63407       91.80
-3.11   0.38    0.35050     59.15523        -68.61214       92.11
-3.11   0.38    0.35320     59.13264        -66.59065       92.43
-3.11   0.38    0.35590     59.11066        -64.56952       92.43
